"","date","categories","count","text"
"1089",2021-07-19,"cumulative_total_cases",191879114,"cases Count: 191,879,114 
Date: 2021-07-19"
"1090",2021-07-19,"cumulative_total_deaths",4135645,"deaths Count: 4,135,645 
Date: 2021-07-19"
"1091",2021-07-20,"cumulative_total_cases",192400469,"cases Count: 192,400,469 
Date: 2021-07-20"
"1092",2021-07-20,"cumulative_total_deaths",4144186,"deaths Count: 4,144,186 
Date: 2021-07-20"
"1093",2021-07-21,"cumulative_total_cases",192967039,"cases Count: 192,967,039 
Date: 2021-07-21"
"1094",2021-07-21,"cumulative_total_deaths",4152902,"deaths Count: 4,152,902 
Date: 2021-07-21"
"1095",2021-07-22,"cumulative_total_cases",193540261,"cases Count: 193,540,261 
Date: 2021-07-22"
"1096",2021-07-22,"cumulative_total_deaths",4161934,"deaths Count: 4,161,934 
Date: 2021-07-22"
"1097",2021-07-23,"cumulative_total_cases",194124484,"cases Count: 194,124,484 
Date: 2021-07-23"
"1098",2021-07-23,"cumulative_total_deaths",4170724,"deaths Count: 4,170,724 
Date: 2021-07-23"
"1099",2021-07-24,"cumulative_total_cases",194672101,"cases Count: 194,672,101 
Date: 2021-07-24"
"1100",2021-07-24,"cumulative_total_deaths",4179263,"deaths Count: 4,179,263 
Date: 2021-07-24"
"1101",2021-07-25,"cumulative_total_cases",195167954,"cases Count: 195,167,954 
Date: 2021-07-25"
"1102",2021-07-25,"cumulative_total_deaths",4186449,"deaths Count: 4,186,449 
Date: 2021-07-25"
"1103",2021-07-26,"cumulative_total_cases",195631875,"cases Count: 195,631,875 
Date: 2021-07-26"
"1104",2021-07-26,"cumulative_total_deaths",4194093,"deaths Count: 4,194,093 
Date: 2021-07-26"
"1105",2021-07-27,"cumulative_total_cases",196238624,"cases Count: 196,238,624 
Date: 2021-07-27"
"1106",2021-07-27,"cumulative_total_deaths",4203720,"deaths Count: 4,203,720 
Date: 2021-07-27"
"1107",2021-07-28,"cumulative_total_cases",196904477,"cases Count: 196,904,477 
Date: 2021-07-28"
"1108",2021-07-28,"cumulative_total_deaths",4213996,"deaths Count: 4,213,996 
Date: 2021-07-28"
"1109",2021-07-29,"cumulative_total_cases",197581734,"cases Count: 197,581,734 
Date: 2021-07-29"
"1110",2021-07-29,"cumulative_total_deaths",4224586,"deaths Count: 4,224,586 
Date: 2021-07-29"
"1111",2021-07-30,"cumulative_total_cases",198236317,"cases Count: 198,236,317 
Date: 2021-07-30"
"1112",2021-07-30,"cumulative_total_deaths",4234112,"deaths Count: 4,234,112 
Date: 2021-07-30"
"1113",2021-07-31,"cumulative_total_cases",198834644,"cases Count: 198,834,644 
Date: 2021-07-31"
"1114",2021-07-31,"cumulative_total_deaths",4243374,"deaths Count: 4,243,374 
Date: 2021-07-31"
"1115",2021-08-01,"cumulative_total_cases",199383116,"cases Count: 199,383,116 
Date: 2021-08-01"
"1116",2021-08-01,"cumulative_total_deaths",4251471,"deaths Count: 4,251,471 
Date: 2021-08-01"
"1117",2021-08-02,"cumulative_total_cases",199883340,"cases Count: 199,883,340 
Date: 2021-08-02"
"1118",2021-08-02,"cumulative_total_deaths",4259840,"deaths Count: 4,259,840 
Date: 2021-08-02"
"1119",2021-08-03,"cumulative_total_cases",200508887,"cases Count: 200,508,887 
Date: 2021-08-03"
"1120",2021-08-03,"cumulative_total_deaths",4270200,"deaths Count: 4,270,200 
Date: 2021-08-03"
"1121",2021-08-04,"cumulative_total_cases",201203719,"cases Count: 201,203,719 
Date: 2021-08-04"
"1122",2021-08-04,"cumulative_total_deaths",4280404,"deaths Count: 4,280,404 
Date: 2021-08-04"
"1123",2021-08-05,"cumulative_total_cases",201920453,"cases Count: 201,920,453 
Date: 2021-08-05"
"1124",2021-08-05,"cumulative_total_deaths",4291016,"deaths Count: 4,291,016 
Date: 2021-08-05"
"1125",2021-08-06,"cumulative_total_cases",202628793,"cases Count: 202,628,793 
Date: 2021-08-06"
"1126",2021-08-06,"cumulative_total_deaths",4301371,"deaths Count: 4,301,371 
Date: 2021-08-06"
"1127",2021-08-07,"cumulative_total_cases",203272655,"cases Count: 203,272,655 
Date: 2021-08-07"
"1128",2021-08-07,"cumulative_total_deaths",4311098,"deaths Count: 4,311,098 
Date: 2021-08-07"
"1129",2021-08-08,"cumulative_total_cases",203843520,"cases Count: 203,843,520 
Date: 2021-08-08"
"1130",2021-08-08,"cumulative_total_deaths",4319682,"deaths Count: 4,319,682 
Date: 2021-08-08"
"1131",2021-08-09,"cumulative_total_cases",204366309,"cases Count: 204,366,309 
Date: 2021-08-09"
"1132",2021-08-09,"cumulative_total_deaths",4328085,"deaths Count: 4,328,085 
Date: 2021-08-09"
"1133",2021-08-10,"cumulative_total_cases",205025649,"cases Count: 205,025,649 
Date: 2021-08-10"
"1134",2021-08-10,"cumulative_total_deaths",4339140,"deaths Count: 4,339,140 
Date: 2021-08-10"
"1135",2021-08-11,"cumulative_total_cases",205734290,"cases Count: 205,734,290 
Date: 2021-08-11"
"1136",2021-08-11,"cumulative_total_deaths",4349869,"deaths Count: 4,349,869 
Date: 2021-08-11"
"1137",2021-08-12,"cumulative_total_cases",206458220,"cases Count: 206,458,220 
Date: 2021-08-12"
"1138",2021-08-12,"cumulative_total_deaths",4360890,"deaths Count: 4,360,890 
Date: 2021-08-12"
"1139",2021-08-13,"cumulative_total_cases",207192841,"cases Count: 207,192,841 
Date: 2021-08-13"
"1140",2021-08-13,"cumulative_total_deaths",4371405,"deaths Count: 4,371,405 
Date: 2021-08-13"
"1141",2021-08-14,"cumulative_total_cases",207843053,"cases Count: 207,843,053 
Date: 2021-08-14"
"1142",2021-08-14,"cumulative_total_deaths",4380832,"deaths Count: 4,380,832 
Date: 2021-08-14"
"1143",2021-08-15,"cumulative_total_cases",208408760,"cases Count: 208,408,760 
Date: 2021-08-15"
"1144",2021-08-15,"cumulative_total_deaths",4389739,"deaths Count: 4,389,739 
Date: 2021-08-15"
"1145",2021-08-16,"cumulative_total_cases",208940429,"cases Count: 208,940,429 
Date: 2021-08-16"
"1146",2021-08-16,"cumulative_total_deaths",4398052,"deaths Count: 4,398,052 
Date: 2021-08-16"
"1147",2021-08-17,"cumulative_total_cases",209613519,"cases Count: 209,613,519 
Date: 2021-08-17"
"1148",2021-08-17,"cumulative_total_deaths",4408640,"deaths Count: 4,408,640 
Date: 2021-08-17"
"1149",2021-08-18,"cumulative_total_cases",210323821,"cases Count: 210,323,821 
Date: 2021-08-18"
"1150",2021-08-18,"cumulative_total_deaths",4419725,"deaths Count: 4,419,725 
Date: 2021-08-18"
"1151",2021-08-19,"cumulative_total_cases",211070489,"cases Count: 211,070,489 
Date: 2021-08-19"
"1152",2021-08-19,"cumulative_total_deaths",4431240,"deaths Count: 4,431,240 
Date: 2021-08-19"
"1153",2021-08-20,"cumulative_total_cases",211794221,"cases Count: 211,794,221 
Date: 2021-08-20"
"1154",2021-08-20,"cumulative_total_deaths",4442036,"deaths Count: 4,442,036 
Date: 2021-08-20"
"1155",2021-08-21,"cumulative_total_cases",212434854,"cases Count: 212,434,854 
Date: 2021-08-21"
"1156",2021-08-21,"cumulative_total_deaths",4451706,"deaths Count: 4,451,706 
Date: 2021-08-21"
"1157",2021-08-22,"cumulative_total_cases",213000320,"cases Count: 213,000,320 
Date: 2021-08-22"
"1158",2021-08-22,"cumulative_total_deaths",4460899,"deaths Count: 4,460,899 
Date: 2021-08-22"
"1159",2021-08-23,"cumulative_total_cases",213526066,"cases Count: 213,526,066 
Date: 2021-08-23"
"1160",2021-08-23,"cumulative_total_deaths",4469079,"deaths Count: 4,469,079 
Date: 2021-08-23"
"1161",2021-08-24,"cumulative_total_cases",214206709,"cases Count: 214,206,709 
Date: 2021-08-24"
"1162",2021-08-24,"cumulative_total_deaths",4480155,"deaths Count: 4,480,155 
Date: 2021-08-24"
"1163",2021-08-25,"cumulative_total_cases",214944695,"cases Count: 214,944,695 
Date: 2021-08-25"
"1164",2021-08-25,"cumulative_total_deaths",4492025,"deaths Count: 4,492,025 
Date: 2021-08-25"
"1165",2021-08-26,"cumulative_total_cases",215681635,"cases Count: 215,681,635 
Date: 2021-08-26"
"1166",2021-08-26,"cumulative_total_deaths",4503387,"deaths Count: 4,503,387 
Date: 2021-08-26"
"1167",2021-08-27,"cumulative_total_cases",216409896,"cases Count: 216,409,896 
Date: 2021-08-27"
"1168",2021-08-27,"cumulative_total_deaths",4513961,"deaths Count: 4,513,961 
Date: 2021-08-27"
"1169",2021-08-28,"cumulative_total_cases",217054111,"cases Count: 217,054,111 
Date: 2021-08-28"
"1170",2021-08-28,"cumulative_total_deaths",4523743,"deaths Count: 4,523,743 
Date: 2021-08-28"
"1171",2021-08-29,"cumulative_total_cases",217615496,"cases Count: 217,615,496 
Date: 2021-08-29"
"1172",2021-08-29,"cumulative_total_deaths",4532137,"deaths Count: 4,532,137 
Date: 2021-08-29"
"1173",2021-08-30,"cumulative_total_cases",218151272,"cases Count: 218,151,272 
Date: 2021-08-30"
"1174",2021-08-30,"cumulative_total_deaths",4540464,"deaths Count: 4,540,464 
Date: 2021-08-30"
"1175",2021-08-31,"cumulative_total_cases",218791331,"cases Count: 218,791,331 
Date: 2021-08-31"
"1176",2021-08-31,"cumulative_total_deaths",4550198,"deaths Count: 4,550,198 
Date: 2021-08-31"
"1177",2021-09-01,"cumulative_total_cases",219478685,"cases Count: 219,478,685 
Date: 2021-09-01"
"1178",2021-09-01,"cumulative_total_deaths",4561192,"deaths Count: 4,561,192 
Date: 2021-09-01"
"1179",2021-09-02,"cumulative_total_cases",220173895,"cases Count: 220,173,895 
Date: 2021-09-02"
"1180",2021-09-02,"cumulative_total_deaths",4572522,"deaths Count: 4,572,522 
Date: 2021-09-02"
"1181",2021-09-03,"cumulative_total_cases",220854203,"cases Count: 220,854,203 
Date: 2021-09-03"
"1182",2021-09-03,"cumulative_total_deaths",4582957,"deaths Count: 4,582,957 
Date: 2021-09-03"
"1183",2021-09-04,"cumulative_total_cases",221440990,"cases Count: 221,440,990 
Date: 2021-09-04"
"1184",2021-09-04,"cumulative_total_deaths",4591924,"deaths Count: 4,591,924 
Date: 2021-09-04"
"1185",2021-09-05,"cumulative_total_cases",221982401,"cases Count: 221,982,401 
Date: 2021-09-05"
"1186",2021-09-05,"cumulative_total_deaths",4599558,"deaths Count: 4,599,558 
Date: 2021-09-05"
"1187",2021-09-06,"cumulative_total_cases",222481815,"cases Count: 222,481,815 
Date: 2021-09-06"
"1188",2021-09-06,"cumulative_total_deaths",4607103,"deaths Count: 4,607,103 
Date: 2021-09-06"
"1189",2021-09-07,"cumulative_total_cases",223022132,"cases Count: 223,022,132 
Date: 2021-09-07"
"1190",2021-09-07,"cumulative_total_deaths",4616205,"deaths Count: 4,616,205 
Date: 2021-09-07"
"1191",2021-09-08,"cumulative_total_cases",223636276,"cases Count: 223,636,276 
Date: 2021-09-08"
"1192",2021-09-08,"cumulative_total_deaths",4626481,"deaths Count: 4,626,481 
Date: 2021-09-08"
"1193",2021-09-09,"cumulative_total_cases",224265244,"cases Count: 224,265,244 
Date: 2021-09-09"
"1194",2021-09-09,"cumulative_total_deaths",4636798,"deaths Count: 4,636,798 
Date: 2021-09-09"
"1195",2021-09-10,"cumulative_total_cases",224875683,"cases Count: 224,875,683 
Date: 2021-09-10"
"1196",2021-09-10,"cumulative_total_deaths",4646430,"deaths Count: 4,646,430 
Date: 2021-09-10"
"1197",2021-09-11,"cumulative_total_cases",225430691,"cases Count: 225,430,691 
Date: 2021-09-11"
"1198",2021-09-11,"cumulative_total_deaths",4655396,"deaths Count: 4,655,396 
Date: 2021-09-11"
"1199",2021-09-12,"cumulative_total_cases",225919436,"cases Count: 225,919,436 
Date: 2021-09-12"
"1200",2021-09-12,"cumulative_total_deaths",4662553,"deaths Count: 4,662,553 
Date: 2021-09-12"
"1201",2021-09-13,"cumulative_total_cases",226367645,"cases Count: 226,367,645 
Date: 2021-09-13"
"1202",2021-09-13,"cumulative_total_deaths",4669970,"deaths Count: 4,669,970 
Date: 2021-09-13"
"1203",2021-09-14,"cumulative_total_cases",226893276,"cases Count: 226,893,276 
Date: 2021-09-14"
"1204",2021-09-14,"cumulative_total_deaths",4679473,"deaths Count: 4,679,473 
Date: 2021-09-14"
"1205",2021-09-15,"cumulative_total_cases",227470229,"cases Count: 227,470,229 
Date: 2021-09-15"
"1206",2021-09-15,"cumulative_total_deaths",4690269,"deaths Count: 4,690,269 
Date: 2021-09-15"
"1207",2021-09-16,"cumulative_total_cases",228057065,"cases Count: 228,057,065 
Date: 2021-09-16"
"1208",2021-09-16,"cumulative_total_deaths",4700138,"deaths Count: 4,700,138 
Date: 2021-09-16"
"1209",2021-09-17,"cumulative_total_cases",228633967,"cases Count: 228,633,967 
Date: 2021-09-17"
"1210",2021-09-17,"cumulative_total_deaths",4709134,"deaths Count: 4,709,134 
Date: 2021-09-17"
"1211",2021-09-18,"cumulative_total_cases",229130564,"cases Count: 229,130,564 
Date: 2021-09-18"
"1212",2021-09-18,"cumulative_total_deaths",4717039,"deaths Count: 4,717,039 
Date: 2021-09-18"
"1213",2021-09-19,"cumulative_total_cases",229559247,"cases Count: 229,559,247 
Date: 2021-09-19"
"1214",2021-09-19,"cumulative_total_deaths",4723859,"deaths Count: 4,723,859 
Date: 2021-09-19"
"1215",2021-09-20,"cumulative_total_cases",229970535,"cases Count: 229,970,535 
Date: 2021-09-20"
"1216",2021-09-20,"cumulative_total_deaths",4730180,"deaths Count: 4,730,180 
Date: 2021-09-20"
"1217",2021-09-21,"cumulative_total_cases",230456984,"cases Count: 230,456,984 
Date: 2021-09-21"
"1218",2021-09-21,"cumulative_total_deaths",4738996,"deaths Count: 4,738,996 
Date: 2021-09-21"
"1219",2021-09-22,"cumulative_total_cases",230990947,"cases Count: 230,990,947 
Date: 2021-09-22"
"1220",2021-09-22,"cumulative_total_deaths",4748750,"deaths Count: 4,748,750 
Date: 2021-09-22"
"1221",2021-09-23,"cumulative_total_cases",231516228,"cases Count: 231,516,228 
Date: 2021-09-23"
"1222",2021-09-23,"cumulative_total_deaths",4757980,"deaths Count: 4,757,980 
Date: 2021-09-23"
"1223",2021-09-24,"cumulative_total_cases",232030122,"cases Count: 232,030,122 
Date: 2021-09-24"
"1224",2021-09-24,"cumulative_total_deaths",4766888,"deaths Count: 4,766,888 
Date: 2021-09-24"
"1225",2021-09-25,"cumulative_total_cases",232474250,"cases Count: 232,474,250 
Date: 2021-09-25"
"1226",2021-09-25,"cumulative_total_deaths",4773997,"deaths Count: 4,773,997 
Date: 2021-09-25"
"1227",2021-09-26,"cumulative_total_cases",232872986,"cases Count: 232,872,986 
Date: 2021-09-26"
"1228",2021-09-26,"cumulative_total_deaths",4780027,"deaths Count: 4,780,027 
Date: 2021-09-26"
"1229",2021-09-27,"cumulative_total_cases",233254987,"cases Count: 233,254,987 
Date: 2021-09-27"
"1230",2021-09-27,"cumulative_total_deaths",4785988,"deaths Count: 4,785,988 
Date: 2021-09-27"
"1231",2021-09-28,"cumulative_total_cases",233694174,"cases Count: 233,694,174 
Date: 2021-09-28"
"1232",2021-09-28,"cumulative_total_deaths",4794670,"deaths Count: 4,794,670 
Date: 2021-09-28"
"1233",2021-09-29,"cumulative_total_cases",234187419,"cases Count: 234,187,419 
Date: 2021-09-29"
"1234",2021-09-29,"cumulative_total_deaths",4803922,"deaths Count: 4,803,922 
Date: 2021-09-29"
"1235",2021-09-30,"cumulative_total_cases",234689259,"cases Count: 234,689,259 
Date: 2021-09-30"
"1236",2021-09-30,"cumulative_total_deaths",4812288,"deaths Count: 4,812,288 
Date: 2021-09-30"
"1237",2021-10-01,"cumulative_total_cases",235170826,"cases Count: 235,170,826 
Date: 2021-10-01"
"1238",2021-10-01,"cumulative_total_deaths",4819987,"deaths Count: 4,819,987 
Date: 2021-10-01"
"1239",2021-10-02,"cumulative_total_cases",235582667,"cases Count: 235,582,667 
Date: 2021-10-02"
"1240",2021-10-02,"cumulative_total_deaths",4826747,"deaths Count: 4,826,747 
Date: 2021-10-02"
"1241",2021-10-03,"cumulative_total_cases",235941051,"cases Count: 235,941,051 
Date: 2021-10-03"
"1242",2021-10-03,"cumulative_total_deaths",4832294,"deaths Count: 4,832,294 
Date: 2021-10-03"
"1243",2021-10-04,"cumulative_total_cases",236288259,"cases Count: 236,288,259 
Date: 2021-10-04"
"1244",2021-10-04,"cumulative_total_deaths",4837741,"deaths Count: 4,837,741 
Date: 2021-10-04"
"1245",2021-10-05,"cumulative_total_cases",236711319,"cases Count: 236,711,319 
Date: 2021-10-05"
"1246",2021-10-05,"cumulative_total_deaths",4845626,"deaths Count: 4,845,626 
Date: 2021-10-05"
"1247",2021-10-06,"cumulative_total_cases",237170652,"cases Count: 237,170,652 
Date: 2021-10-06"
"1248",2021-10-06,"cumulative_total_deaths",4854212,"deaths Count: 4,854,212 
Date: 2021-10-06"
"1249",2021-10-07,"cumulative_total_cases",237641915,"cases Count: 237,641,915 
Date: 2021-10-07"
"1250",2021-10-07,"cumulative_total_deaths",4862346,"deaths Count: 4,862,346 
Date: 2021-10-07"
"1251",2021-10-08,"cumulative_total_cases",238096127,"cases Count: 238,096,127 
Date: 2021-10-08"
"1252",2021-10-08,"cumulative_total_deaths",4870267,"deaths Count: 4,870,267 
Date: 2021-10-08"
"1253",2021-10-09,"cumulative_total_cases",238493809,"cases Count: 238,493,809 
Date: 2021-10-09"
"1254",2021-10-09,"cumulative_total_deaths",4876706,"deaths Count: 4,876,706 
Date: 2021-10-09"
"1255",2021-10-10,"cumulative_total_cases",238847191,"cases Count: 238,847,191 
Date: 2021-10-10"
"1256",2021-10-10,"cumulative_total_deaths",4881779,"deaths Count: 4,881,779 
Date: 2021-10-10"
"1257",2021-10-11,"cumulative_total_cases",239179731,"cases Count: 239,179,731 
Date: 2021-10-11"
"1258",2021-10-11,"cumulative_total_deaths",4886992,"deaths Count: 4,886,992 
Date: 2021-10-11"
"1259",2021-10-12,"cumulative_total_cases",239582340,"cases Count: 239,582,340 
Date: 2021-10-12"
"1260",2021-10-12,"cumulative_total_deaths",4894138,"deaths Count: 4,894,138 
Date: 2021-10-12"
"1261",2021-10-13,"cumulative_total_cases",240029463,"cases Count: 240,029,463 
Date: 2021-10-13"
"1262",2021-10-13,"cumulative_total_deaths",4902034,"deaths Count: 4,902,034 
Date: 2021-10-13"
"1263",2021-10-14,"cumulative_total_cases",240483580,"cases Count: 240,483,580 
Date: 2021-10-14"
"1264",2021-10-14,"cumulative_total_deaths",4909914,"deaths Count: 4,909,914 
Date: 2021-10-14"
"1265",2021-10-15,"cumulative_total_cases",240925585,"cases Count: 240,925,585 
Date: 2021-10-15"
"1266",2021-10-15,"cumulative_total_deaths",4917215,"deaths Count: 4,917,215 
Date: 2021-10-15"
"1267",2021-10-16,"cumulative_total_cases",241318486,"cases Count: 241,318,486 
Date: 2021-10-16"
"1268",2021-10-16,"cumulative_total_deaths",4923476,"deaths Count: 4,923,476 
Date: 2021-10-16"
"1269",2021-10-17,"cumulative_total_cases",241666255,"cases Count: 241,666,255 
Date: 2021-10-17"
"1270",2021-10-17,"cumulative_total_deaths",4928486,"deaths Count: 4,928,486 
Date: 2021-10-17"
"1271",2021-10-18,"cumulative_total_cases",242018563,"cases Count: 242,018,563 
Date: 2021-10-18"
"1272",2021-10-18,"cumulative_total_deaths",4933820,"deaths Count: 4,933,820 
Date: 2021-10-18"
"1273",2021-10-19,"cumulative_total_cases",242441778,"cases Count: 242,441,778 
Date: 2021-10-19"
"1274",2021-10-19,"cumulative_total_deaths",4941291,"deaths Count: 4,941,291 
Date: 2021-10-19"
"1275",2021-10-20,"cumulative_total_cases",242900710,"cases Count: 242,900,710 
Date: 2021-10-20"
"1276",2021-10-20,"cumulative_total_deaths",4948972,"deaths Count: 4,948,972 
Date: 2021-10-20"
"1277",2021-10-21,"cumulative_total_cases",243372995,"cases Count: 243,372,995 
Date: 2021-10-21"
"1278",2021-10-21,"cumulative_total_deaths",4956635,"deaths Count: 4,956,635 
Date: 2021-10-21"
"1279",2021-10-22,"cumulative_total_cases",243835963,"cases Count: 243,835,963 
Date: 2021-10-22"
"1280",2021-10-22,"cumulative_total_deaths",4964658,"deaths Count: 4,964,658 
Date: 2021-10-22"
"1281",2021-10-23,"cumulative_total_cases",244255213,"cases Count: 244,255,213 
Date: 2021-10-23"
"1282",2021-10-23,"cumulative_total_deaths",4971214,"deaths Count: 4,971,214 
Date: 2021-10-23"
"1283",2021-10-24,"cumulative_total_cases",244617358,"cases Count: 244,617,358 
Date: 2021-10-24"
"1284",2021-10-24,"cumulative_total_deaths",4976577,"deaths Count: 4,976,577 
Date: 2021-10-24"
"1285",2021-10-25,"cumulative_total_cases",244957785,"cases Count: 244,957,785 
Date: 2021-10-25"
"1286",2021-10-25,"cumulative_total_deaths",4982209,"deaths Count: 4,982,209 
Date: 2021-10-25"
"1287",2021-10-26,"cumulative_total_cases",245398522,"cases Count: 245,398,522 
Date: 2021-10-26"
"1288",2021-10-26,"cumulative_total_deaths",4990080,"deaths Count: 4,990,080 
Date: 2021-10-26"
"1289",2021-10-27,"cumulative_total_cases",245880244,"cases Count: 245,880,244 
Date: 2021-10-27"
"1290",2021-10-27,"cumulative_total_deaths",4999112,"deaths Count: 4,999,112 
Date: 2021-10-27"
"1291",2021-10-28,"cumulative_total_cases",246370272,"cases Count: 246,370,272 
Date: 2021-10-28"
"1292",2021-10-28,"cumulative_total_deaths",5007403,"deaths Count: 5,007,403 
Date: 2021-10-28"
"1293",2021-10-29,"cumulative_total_cases",246846056,"cases Count: 246,846,056 
Date: 2021-10-29"
"1294",2021-10-29,"cumulative_total_deaths",5015334,"deaths Count: 5,015,334 
Date: 2021-10-29"
"1295",2021-10-30,"cumulative_total_cases",247276347,"cases Count: 247,276,347 
Date: 2021-10-30"
"1296",2021-10-30,"cumulative_total_deaths",5022033,"deaths Count: 5,022,033 
Date: 2021-10-30"
"1297",2021-10-31,"cumulative_total_cases",247648368,"cases Count: 247,648,368 
Date: 2021-10-31"
"1298",2021-10-31,"cumulative_total_deaths",5027226,"deaths Count: 5,027,226 
Date: 2021-10-31"
"1299",2021-11-01,"cumulative_total_cases",248010849,"cases Count: 248,010,849 
Date: 2021-11-01"
"1300",2021-11-01,"cumulative_total_deaths",5032924,"deaths Count: 5,032,924 
Date: 2021-11-01"
"1301",2021-11-02,"cumulative_total_cases",248418321,"cases Count: 248,418,321 
Date: 2021-11-02"
"1302",2021-11-02,"cumulative_total_deaths",5040287,"deaths Count: 5,040,287 
Date: 2021-11-02"
"1303",2021-11-03,"cumulative_total_cases",248907525,"cases Count: 248,907,525 
Date: 2021-11-03"
"1304",2021-11-03,"cumulative_total_deaths",5048347,"deaths Count: 5,048,347 
Date: 2021-11-03"
"1305",2021-11-04,"cumulative_total_cases",249434364,"cases Count: 249,434,364 
Date: 2021-11-04"
"1306",2021-11-04,"cumulative_total_deaths",5056151,"deaths Count: 5,056,151 
Date: 2021-11-04"
"1307",2021-11-05,"cumulative_total_cases",249946725,"cases Count: 249,946,725 
Date: 2021-11-05"
"1308",2021-11-05,"cumulative_total_deaths",5064064,"deaths Count: 5,064,064 
Date: 2021-11-05"
"1309",2021-11-06,"cumulative_total_cases",250411134,"cases Count: 250,411,134 
Date: 2021-11-06"
"1310",2021-11-06,"cumulative_total_deaths",5071061,"deaths Count: 5,071,061 
Date: 2021-11-06"
"1311",2021-11-07,"cumulative_total_cases",250803910,"cases Count: 250,803,910 
Date: 2021-11-07"
"1312",2021-11-07,"cumulative_total_deaths",5076262,"deaths Count: 5,076,262 
Date: 2021-11-07"
"1313",2021-11-08,"cumulative_total_cases",251192249,"cases Count: 251,192,249 
Date: 2021-11-08"
"1314",2021-11-08,"cumulative_total_deaths",5082186,"deaths Count: 5,082,186 
Date: 2021-11-08"
"1315",2021-11-09,"cumulative_total_cases",251672903,"cases Count: 251,672,903 
Date: 2021-11-09"
"1316",2021-11-09,"cumulative_total_deaths",5090213,"deaths Count: 5,090,213 
Date: 2021-11-09"
"1317",2021-11-10,"cumulative_total_cases",252226389,"cases Count: 252,226,389 
Date: 2021-11-10"
"1318",2021-11-10,"cumulative_total_deaths",5098816,"deaths Count: 5,098,816 
Date: 2021-11-10"
"1319",2021-11-11,"cumulative_total_cases",252790685,"cases Count: 252,790,685 
Date: 2021-11-11"
"1320",2021-11-11,"cumulative_total_deaths",5106442,"deaths Count: 5,106,442 
Date: 2021-11-11"
"1321",2021-11-12,"cumulative_total_cases",253329608,"cases Count: 253,329,608 
Date: 2021-11-12"
"1322",2021-11-12,"cumulative_total_deaths",5114348,"deaths Count: 5,114,348 
Date: 2021-11-12"
"1323",2021-11-13,"cumulative_total_cases",253820642,"cases Count: 253,820,642 
Date: 2021-11-13"
"1324",2021-11-13,"cumulative_total_deaths",5121101,"deaths Count: 5,121,101 
Date: 2021-11-13"
"1325",2021-11-14,"cumulative_total_cases",254237165,"cases Count: 254,237,165 
Date: 2021-11-14"
"1326",2021-11-14,"cumulative_total_deaths",5126296,"deaths Count: 5,126,296 
Date: 2021-11-14"
"1327",2021-11-15,"cumulative_total_cases",254667010,"cases Count: 254,667,010 
Date: 2021-11-15"
"1328",2021-11-15,"cumulative_total_deaths",5132041,"deaths Count: 5,132,041 
Date: 2021-11-15"
"1329",2021-11-16,"cumulative_total_cases",255184872,"cases Count: 255,184,872 
Date: 2021-11-16"
"1330",2021-11-16,"cumulative_total_deaths",5139873,"deaths Count: 5,139,873 
Date: 2021-11-16"
"1331",2021-11-17,"cumulative_total_cases",255785547,"cases Count: 255,785,547 
Date: 2021-11-17"
"1332",2021-11-17,"cumulative_total_deaths",5148532,"deaths Count: 5,148,532 
Date: 2021-11-17"
"1333",2021-11-18,"cumulative_total_cases",256409748,"cases Count: 256,409,748 
Date: 2021-11-18"
"1334",2021-11-18,"cumulative_total_deaths",5156947,"deaths Count: 5,156,947 
Date: 2021-11-18"
"1335",2021-11-19,"cumulative_total_cases",257013647,"cases Count: 257,013,647 
Date: 2021-11-19"
"1336",2021-11-19,"cumulative_total_deaths",5164936,"deaths Count: 5,164,936 
Date: 2021-11-19"
"1337",2021-11-20,"cumulative_total_cases",257570888,"cases Count: 257,570,888 
Date: 2021-11-20"
"1338",2021-11-20,"cumulative_total_deaths",5171587,"deaths Count: 5,171,587 
Date: 2021-11-20"
"1339",2021-11-21,"cumulative_total_cases",258032315,"cases Count: 258,032,315 
Date: 2021-11-21"
"1340",2021-11-21,"cumulative_total_deaths",5176490,"deaths Count: 5,176,490 
Date: 2021-11-21"
"1341",2021-11-22,"cumulative_total_cases",258502973,"cases Count: 258,502,973 
Date: 2021-11-22"
"1342",2021-11-22,"cumulative_total_deaths",5182576,"deaths Count: 5,182,576 
Date: 2021-11-22"
"1343",2021-11-23,"cumulative_total_cases",259091247,"cases Count: 259,091,247 
Date: 2021-11-23"
"1344",2021-11-23,"cumulative_total_deaths",5191119,"deaths Count: 5,191,119 
Date: 2021-11-23"
"1345",2021-11-24,"cumulative_total_cases",259732333,"cases Count: 259,732,333 
Date: 2021-11-24"
"1346",2021-11-24,"cumulative_total_deaths",5199597,"deaths Count: 5,199,597 
Date: 2021-11-24"
"1347",2021-11-25,"cumulative_total_cases",260369536,"cases Count: 260,369,536 
Date: 2021-11-25"
"1348",2021-11-25,"cumulative_total_deaths",5207403,"deaths Count: 5,207,403 
Date: 2021-11-25"
"1349",2021-11-26,"cumulative_total_cases",260988962,"cases Count: 260,988,962 
Date: 2021-11-26"
"1350",2021-11-26,"cumulative_total_deaths",5214618,"deaths Count: 5,214,618 
Date: 2021-11-26"
"1351",2021-11-27,"cumulative_total_cases",261531782,"cases Count: 261,531,782 
Date: 2021-11-27"
